dataset_name	similarity_metric	scale_variant	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope
dilimap_train_val	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7172851930927981	0.7067925165806814	0.7267291334722125	0.009968308445765517	bca	ok	0.95	2000	2000	1184	1184	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.280363798457057	0.27009892655944673	0.2904435906105107	0.010172332025532	bca	ok	0.95	2000	2000	1184	1184	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.6600472191031277	0.6398206124112351	0.6796203570582559	0.01989987232351037	bca	ok	0.95	2000	2000	1184	1176	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.33758722737692876	0.3181969233030471	0.35728559428836687	0.01954433549265988	bca	ok	0.95	2000	2000	1184	1176	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.9976589457067147	0.9962954165657878	0.9983116770600885	0.0010081302471503517	bca	ok	0.95	2000	2000	1184	1184	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.5635343719225298	0.5256635679616931	0.6088984793473393	0.0416174556928231	bca	ok	0.95	2000	2000	1184	1184	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	auroc	auroc	0.9917636532838474	0.9896187584477879	0.9931744317385683	0.0017778366453902184	bca	ok	0.95	2000	2000	1184	1184	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7172851930927981	0.7082997412895338	0.7268744982053417	0.00928737845790395	bca	ok	0.95	2000	2000	1184	1184	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.2803737526139164	0.26962846126012135	0.2896474579817798	0.010009498360829233	bca	ok	0.95	2000	2000	1184	1184	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.6293165742320104	0.6097266127959794	0.6483148373805562	0.01929411229228839	bca	ok	0.95	2000	2000	1184	1176	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
dilimap_train_val	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.3683277805371239	0.34923248248953226	0.387325994783834	0.019046756147150873	bca	ok	0.95	2000	2000	1184	1176	299	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	raw	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.9940990463247821	0.9925230326074558	0.9950550660643954	0.001266016728469821	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	raw	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.3658097141472868	0.3169118936069711	0.42213103710809663	0.05260957175056277	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	raw	replicate_retrieval_dataset	auroc	auroc	0.984008400579298	0.9777440931132632	0.9875254965890269	0.004890701737881864	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	raw	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7527701011575758	0.7502242152466363	0.7578618729794551	0.003818828866409385	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	raw	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.24132894516720546	0.23163275548763843	0.24427089181581157	0.006319068164086575	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	raw	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.9538166651790833	0.9472160159431479	0.9591450672353526	0.005964525646102392	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	raw	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.0402823811456985	0.035288784957076755	0.04684996651589809	0.005780590779410667	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	raw	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.9938523240062398	0.9924117742343302	0.9948268354757844	0.001207530620727093	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	raw	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.3777404312015504	0.32585570846421885	0.43273074127906974	0.053437516407425445	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	raw	replicate_retrieval_dataset	auroc	auroc	0.9816786715180671	0.9764543560576409	0.9847545932155559	0.004150118578957529	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	raw	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7527701011575758	0.7502242152466363	0.7578618729794551	0.003818828866409385	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	raw	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.24108222284866343	0.22809854252110662	0.2439711510553213	0.007936304267107341	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	raw	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.9470562775040045	0.941250178512843	0.9524266176647982	0.005588219575977604	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	raw	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.046796046502235206	0.042037446215445855	0.051947151599162064	0.004954852691858105	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.9939518371745404	0.9926797654173424	0.9948564653074705	0.001088349945064071	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.3639777131782946	0.31516472868217055	0.4183587045091324	0.05159698791348091	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset	replicate_retrieval_dataset	auroc	auroc	0.9812260145676381	0.9754617392971237	0.9845742073124419	0.0045562340076591434	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7527701011575758	0.7502242152466363	0.7578618729794551	0.003818828866409385	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.24118173601696383	0.23036146407126087	0.24399917078373498	0.0068188533562370535	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.9096790764235629	0.8910539665476976	0.9220805535738287	0.015513293513065518	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.08427276075097723	0.07221108399971157	0.10233316408075833	0.015061040040523381	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.9939492843362185	0.9928050125902965	0.9948430493273541	0.0010190183685288012	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.38405402131782945	0.33368312414274964	0.4437647071573897	0.055040791507320025	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	auroc	auroc	0.9800620578349298	0.9742572769046663	0.9833144535035077	0.004528588299420655	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7527701011575758	0.7502242152466363	0.7578618729794551	0.003818828866409385	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.24117918317864218	0.23054037451518525	0.24403995655889177	0.00674979102185326	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.9006036846679453	0.8821068018098598	0.9128818288026336	0.015387513496386895	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.0933455996682732	0.08121661766481629	0.11183542344682214	0.015309402891002924	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.993812768591181	0.9924359350440763	0.9947584880490487	0.0011612765024861527	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.3712905765503876	0.3211093275521391	0.42758262167549055	0.05323664706167572	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	auroc	auroc	0.9807876635622248	0.9752128530971067	0.9841696456656286	0.004478396284260944	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7527701011575758	0.7502242152466363	0.7578618729794551	0.003818828866409385	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.24104266743360447	0.2298502539797281	0.24385808650645283	0.007003916263362359	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.8201965065028023	0.7958610609391621	0.8418233257345012	0.02298113239766958	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.17361626208837852	0.1534273164233601	0.19849713163400054	0.022534907605320217	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.9939774673997114	0.9928397027378069	0.9948679532170308	0.0010141252396119738	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.3885961724806202	0.33526422664914135	0.44903706395348836	0.056886418652173504	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	auroc	auroc	0.9802461101713636	0.9753099242966519	0.9832711622418507	0.003980618972599437	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
